"","SERIALNO","SPORDER","year","total_taxes"
"33957",1078955,1,2011,22504
"33958",1078975,1,2011,0
"33959",1079023,1,2011,-3326
"33960",1079029,3,2011,691
"33961",1079029,4,2011,568
"33962",1079029,1,2011,-3600
"33963",1079033,2,2011,1428
"33964",1079033,1,2011,0
"33965",1079051,1,2011,20915
"33966",1079063,1,2011,5843
"33967",1079078,1,2011,5659
"33968",1079106,1,2011,21157
"33969",1079164,4,2011,1089
"33970",1079164,1,2011,-6036
"33971",1079167,1,2011,0
"33972",1079226,1,2011,31104
"33973",1079353,1,2011,-3583
"33974",1079364,1,2011,0
"33975",1079366,1,2011,11596
"33976",1079413,2,2011,12562
"33977",1079413,3,2011,3081
"33978",1079413,1,2011,0
"33979",1079620,1,2011,2937
"33980",1079676,3,2011,2208
"33981",1079676,1,2011,-3515
"33982",1079680,1,2011,1775
"33983",1079767,1,2011,-519
"33984",1079970,1,2011,2792
"33985",1079974,1,2011,-32
"33986",1080034,1,2011,0
"33987",1080039,1,2011,5659
"33988",1080089,2,2011,-40
"33989",1080089,3,2011,10243
"33990",1080089,4,2011,2570
"33991",1080089,1,2011,0
"33992",1080215,1,2011,0
"33993",1080257,2,2011,332
"33994",1080257,1,2011,-52
"33995",1080311,1,2011,13854
"33996",1080335,1,2011,2797
"33997",1080456,1,2011,4496
"33998",1080518,1,2011,30284
"33999",1080579,1,2011,12672
"34000",1080629,1,2011,-22
"34001",1080645,1,2011,-6666
"34002",1080651,1,2011,-6840
"34003",1080681,1,2011,2196
"34004",1080684,1,2011,34571
"34005",1080754,1,2011,7861
"34006",1080786,1,2011,18259
"34007",1080874,1,2011,-1267
"34008",1080908,1,2011,0
"34009",1081065,2,2011,-16
"34010",1081065,4,2011,-58
"34011",1081065,1,2011,0
"34012",1081142,1,2011,8618
"34013",1081153,1,2011,-6801
"34014",1081183,1,2011,2154
"34015",1081201,1,2011,466
"34016",1081210,1,2011,-812
"34017",1081247,1,2011,10677
"34018",1081253,1,2011,0
"34019",1081291,1,2011,0
"34020",1081311,2,2011,2684
"34021",1081311,1,2011,0
"34022",1081312,1,2011,3367
"34023",1081347,1,2011,0
"34024",1081451,1,2011,0
"34025",1081454,1,2011,0
"34026",1081469,1,2011,0
"34027",1081485,1,2011,0
"34028",1081519,1,2011,0
"34029",1081551,1,2011,0
"34030",1081569,1,2011,5063
"34031",1081710,1,2011,0
"34032",1081785,1,2011,0
"34033",1081869,1,2011,674
"34034",1081873,1,2011,365
"34035",1081899,1,2011,68
"34036",1081909,1,2011,0
"34037",1081942,1,2011,96596
"34038",1081948,1,2011,6841
"34039",1081967,3,2011,14495
"34040",1081967,1,2011,7925
"34041",1081979,1,2011,8237
"34042",1081999,1,2011,737
"34043",1082057,1,2011,0
"34044",1082066,1,2011,44862
"34045",1082079,3,2011,5373
"34046",1082079,1,2011,18122
"34047",1082160,1,2011,15085
"34048",1082178,1,2011,0
"34049",1082198,1,2011,-2
"34050",1082214,3,2011,568
"34051",1082214,1,2011,-12
"34052",1082222,1,2011,1159
"34053",1082242,1,2011,14763
"34054",1082245,1,2011,0
"34055",1082276,1,2011,-4672
"34056",1082287,1,2011,8985
"34057",1082305,1,2011,0
"34058",1082358,1,2011,-296
"34059",1082368,3,2011,6805
"34060",1082368,1,2011,9642
"34061",1082412,1,2011,17825
"34062",1082420,1,2011,0
"34063",1082444,1,2011,0
"34064",1082470,1,2011,14879
"34065",1082495,1,2011,2797
"34066",1082525,1,2011,-1565
"34067",1082566,1,2011,8168
"34068",1082644,1,2011,0
"34069",1082655,1,2011,45691
"34070",1082662,1,2011,0
"34071",1082672,3,2011,7149
"34072",1082672,4,2011,332
"34073",1082672,1,2011,19097
"34074",1082693,1,2011,-2535
"34075",1082723,1,2011,12364
"34076",1082823,1,2011,31919
"34077",1082824,1,2011,9104
"34078",1082837,1,2011,200
"34079",1082906,1,2011,4513
"34080",1082920,2,2011,3367
"34081",1082920,3,2011,1438
"34082",1082920,1,2011,299
"34083",1082954,1,2011,-2742
"34084",1082959,1,2011,-3057
"34085",1083041,1,2011,20994
"34086",1083061,1,2011,22556
"34087",1083115,1,2011,0
"34088",1083135,2,2011,16462
"34089",1083135,1,2011,2797
"34090",1083167,1,2011,1892
"34091",1083210,1,2011,898
"34092",1083358,1,2011,553
"34093",1083376,1,2011,219
"34094",1083390,1,2011,-55
"34095",1083453,1,2011,-6095
"34096",1083463,1,2011,66
"34097",1083471,1,2011,68
"34098",1083526,1,2011,13653
"34099",1083547,1,2011,0
"34100",1083569,1,2011,1771
"34101",1083625,1,2011,4799
"34102",1083646,1,2011,12349
"34103",1083704,1,2011,-6220
"34104",1083841,1,2011,31073
"34105",1083857,1,2011,9670
"34106",1083865,1,2011,-2033
"34107",1083866,1,2011,177
"34108",1083876,3,2011,18394
"34109",1083876,1,2011,4892
"34110",1083903,1,2011,0
"34111",1083906,1,2011,93
"34112",1083997,1,2011,0
"34113",1084050,2,2011,-69
"34114",1084050,1,2011,3081
"34115",1084101,1,2011,17009
"34116",1084128,1,2011,16518
"34117",1084129,1,2011,6404
"34118",1084130,1,2011,0
"34119",1084153,1,2011,9919
"34120",1084153,4,2011,1212
"34121",1084205,1,2011,0
"34122",1084221,2,2011,2246
"34123",1084221,1,2011,7378
"34124",1084255,1,2011,0
"34125",1084291,1,2011,108850
"34126",1084309,1,2011,0
"34127",1084324,1,2011,0
"34128",1084328,1,2011,0
"34129",1084343,1,2011,-1211
"34130",1084370,1,2011,5925
"34131",1084381,1,2011,7177
"34132",1084441,2,2011,3389
"34133",1084441,1,2011,1
"34134",1084537,1,2011,14773
"34135",1084551,1,2011,9847
"34136",1084564,1,2011,0
"34137",1084611,1,2011,6920
"34138",1084649,1,2011,0
"34139",1084650,1,2011,4054
"34140",1084687,1,2011,14867
"34141",1084789,1,2011,26264
"34142",1084841,1,2011,31860
"34143",1084852,1,2011,16462
"34144",1084917,1,2011,19183
"34145",1084922,1,2011,429
"34146",1084945,1,2011,0
"34147",1084988,1,2011,3782
"34148",1085073,1,2011,-2774
"34149",1085080,1,2011,0
"34150",1085143,1,2011,0
"34151",1085154,1,2011,7951
"34152",1085162,3,2011,9097
"34153",1085162,1,2011,13710
"34154",1085209,1,2011,65727
"34155",1085219,1,2011,8209
"34156",1085224,1,2011,1948
"34157",1085299,1,2011,2253
"34158",1085309,1,2011,-3470
"34159",1085343,1,2011,55592
"34160",1085353,1,2011,15546
"34161",1085357,1,2011,14513
"34162",1085386,1,2011,6805
"34163",1085402,1,2011,0
"34164",1085422,1,2011,20529
"34165",1085479,1,2011,35882
"34166",1085491,1,2011,3653
"34167",1085498,1,2011,0
"34168",1085528,1,2011,0
"34169",1085536,1,2011,0
"34170",1085676,1,2011,22741
"34171",1085693,1,2011,24290
"34172",1085696,1,2011,1789
"34173",1085702,1,2011,3653
"34174",1085725,1,2011,1570
"34175",1085736,1,2011,3102
"34176",1085809,1,2011,3556
"34177",1085841,1,2011,4340
"34178",1085855,1,2011,16009
"34179",1085865,1,2011,1159
"34180",1085869,1,2011,0
"34181",1085871,1,2011,143118
"34182",1085872,1,2011,29936
"34183",1085876,1,2011,6490
"34184",1085891,1,2011,7701
"34185",1085891,3,2011,808
"34186",1085986,1,2011,691
"34187",1086059,1,2011,12229
"34188",1086155,2,2011,1458
"34189",1086155,1,2011,0
"34190",1086170,1,2011,1150
"34191",1086229,3,2011,7953
"34192",1086229,1,2011,9420
"34193",1086239,1,2011,136653
"34194",1086244,1,2011,612
"34195",1086377,1,2011,479
"34196",1086408,1,2011,9624
"34197",1086446,1,2011,0
"34198",1086453,3,2011,15654
"34199",1086453,1,2011,35012
"34200",1086494,1,2011,0
"34201",1086517,1,2011,12937
"34202",1086524,1,2011,5549
"34203",1086576,3,2011,-19
"34204",1086576,1,2011,-14
"34205",1086620,1,2011,3814
"34206",1086651,1,2011,0
"34207",1086668,1,2011,13457
"34208",1086702,1,2011,0
"34209",1086706,1,2011,11867
"34210",1086746,3,2011,2118
"34211",1086746,1,2011,11390
"34212",1086880,1,2011,7399
"34213",1086915,1,2011,8258
"34214",1087039,1,2011,0
"34215",1087057,1,2011,1959
"34216",1087083,1,2011,8897
"34217",1087105,1,2011,529
"34218",1087108,1,2011,0
"34219",1087155,1,2011,553
"34220",1087183,1,2011,266
"34221",1087252,1,2011,930
"34222",1087291,1,2011,21546
"34223",1087325,1,2011,24599
"34224",1087346,1,2011,0
"34225",1087354,1,2011,1257
"34226",1087394,1,2011,1490
"34227",1087485,1,2011,2876
"34228",1087527,1,2011,3941
"34229",1087535,1,2011,12562
"34230",1087598,1,2011,12969
"34231",1087609,1,2011,1611
"34232",1087649,3,2011,619
"34233",1087649,1,2011,-3515
"34234",1087767,1,2011,100
"34235",1087792,1,2011,9877
"34236",1087851,1,2011,3659
"34237",1087862,1,2011,2539
"34238",1087863,1,2011,4799
"34239",1087875,1,2011,0
"34240",1087892,1,2011,13939
"34241",1087923,1,2011,0
"34242",1087971,1,2011,17825
"34243",1088080,1,2011,-1079
"34244",1088108,3,2011,120
"34245",1088108,1,2011,22807
"34246",1088114,1,2011,0
"34247",1088121,1,2011,4799
"34248",1088132,2,2011,1891
"34249",1088132,1,2011,1438
"34250",1088156,1,2011,0
"34251",1088159,1,2011,-6170
"34252",1088224,1,2011,-46
"34253",1088232,1,2011,0
"34254",1088260,1,2011,9097
"34255",1088280,1,2011,4008
"34256",1088281,1,2011,7691
"34257",1088306,4,2011,7951
"34258",1088306,1,2011,0
"34259",1088318,1,2011,0
"34260",1088335,1,2011,-16
"34261",1088400,1,2011,585
"34262",1088402,1,2011,-4633
"34263",1088411,1,2011,14108
"34264",1088411,2,2011,5086
"34265",1088561,1,2011,0
"34266",1088574,1,2011,0
"34267",1088610,1,2011,5112
"34268",1088688,1,2011,6232
"34269",1088688,2,2011,2118
"34270",1088720,1,2011,0
"34271",1088775,3,2011,3367
"34272",1088775,1,2011,0
"34273",1088782,1,2011,3367
"34274",1088811,1,2011,0
"34275",1088846,1,2011,1438
"34276",1088859,1,2011,23558
"34277",1088863,3,2011,12562
"34278",1088863,1,2011,0
"34279",1088888,1,2011,7950
"34280",1088922,1,2011,14739
"34281",1088977,1,2011,0
"34282",1088985,1,2011,16009
"34283",1089056,1,2011,0
"34284",1089116,1,2011,-3515
"34285",1089130,1,2011,798
"34286",1089141,1,2011,63562
"34287",1089152,1,2011,0
"34288",1089175,1,2011,21807
"34289",1089269,1,2011,7665
"34290",1089308,2,2011,227
"34291",1089308,1,2011,-40
"34292",1089354,1,2011,60094
"34293",1089392,1,2011,21807
"34294",1089403,1,2011,-1908
"34295",1089416,1,2011,0
"34296",1089504,3,2011,1022
"34297",1089504,1,2011,18908
"34298",1089580,3,2011,1212
"34299",1089580,1,2011,1129
"34300",1089593,1,2011,21880
"34301",1089604,1,2011,93
"34302",1089638,1,2011,619
"34303",1089689,1,2011,0
"34304",1089716,1,2011,4844
"34305",1089789,1,2011,32649
"34306",1089802,1,2011,28623
"34307",1089868,1,2011,0
"34308",1089953,1,2011,14688
"34309",1089959,1,2011,5697
"34310",1089980,1,2011,372
"34311",1089987,1,2011,0
"34312",1090002,1,2011,4283
"34313",1090170,1,2011,-2086
"34314",1090195,1,2011,30382
"34315",1090214,1,2011,-1091
"34316",1090232,1,2011,22335
"34317",1090246,1,2011,117924
"34318",1090274,3,2011,100
"34319",1090274,1,2011,2876
"34320",1090283,1,2011,25237
"34321",1090321,1,2011,2684
"34322",1090370,4,2011,1611
"34323",1090370,1,2011,948
"34324",1090449,1,2011,0
"34325",1090472,1,2011,8982
"34326",1090517,1,2011,-34
"34327",1090544,1,2011,-5894
"34328",1090560,1,2011,-1885
"34329",1090603,1,2011,46488
"34330",1090700,1,2011,18394
"34331",1090724,1,2011,0
"34332",1090772,1,2011,9069
"34333",1090783,1,2011,1564
"34334",1090845,1,2011,19875
"34335",1090848,1,2011,-6674
"34336",1090884,5,2011,7091
"34337",1090884,1,2011,-2794
"34338",1090966,1,2011,737
"34339",1090986,1,2011,0
"34340",1090986,2,2011,606
"34341",1091030,1,2011,162426
"34342",1091073,1,2011,17910
"34343",1091105,1,2011,0
"34344",1091171,1,2011,0
"34345",1091188,1,2011,2106
"34346",1091195,1,2011,9097
"34347",1091208,1,2011,10044
"34348",1091212,1,2011,691
"34349",1091233,1,2011,0
"34350",1091270,2,2011,3138
"34351",1091270,1,2011,0
"34352",1091311,1,2011,6232
"34353",1091373,1,2011,1495
"34354",1091385,2,2011,1936
"34355",1091385,1,2011,6318
"34356",1091434,1,2011,125633
"34357",1091449,1,2011,3318
"34358",1091484,1,2011,0
"34359",1091493,1,2011,3825
"34360",1091525,1,2011,22335
"34361",1091576,1,2011,26397
"34362",1091585,1,2011,1166
"34363",1091587,1,2011,25526
"34364",1091683,1,2011,0
"34365",1091789,1,2011,0
"34366",1091800,1,2011,20838
"34367",1091800,3,2011,872
"34368",1091872,2,2011,3367
"34369",1091872,1,2011,0
"34370",1091907,1,2011,2797
"34371",1091946,1,2011,16047
"34372",1091956,1,2011,12562
"34373",1091995,1,2011,0
"34374",1092025,1,2011,0
"34375",1092031,1,2011,-5592
"34376",1092148,1,2011,3653
"34377",1092152,1,2011,0
"34378",1092204,1,2011,28311
"34379",1092209,1,2011,10501
"34380",1092217,1,2011,3653
"34381",1092240,1,2011,24793
"34382",1092241,1,2011,3940
"34383",1092243,4,2011,2118
"34384",1092243,1,2011,-1916
"34385",1092256,3,2011,2118
"34386",1092256,1,2011,-1600
"34387",1092273,2,2011,1489
"34388",1092273,1,2011,998
"34389",1092291,1,2011,33963
"34390",1092312,1,2011,24007
"34391",1092359,1,2011,41025
"34392",1092372,1,2011,8209
"34393",1092405,1,2011,0
"34394",1092411,1,2011,27910
"34395",1092457,3,2011,-27
"34396",1092457,1,2011,0
"34397",1092494,1,2011,48852
"34398",1092557,1,2011,140368
"34399",1092618,1,2011,34267
"34400",1092658,1,2011,1307
"34401",1092672,1,2011,0
"34402",1092691,1,2011,28050
"34403",1092726,1,2011,9097
"34404",1092767,1,2011,25175
"34405",1092774,4,2011,3195
"34406",1092774,1,2011,4227
"34407",1092774,2,2011,581
"34408",1092787,1,2011,2701
"34409",1092834,3,2011,-23
"34410",1092834,1,2011,0
"34411",1092837,1,2011,-2268
"34412",1092842,1,2011,0
"34413",1092856,1,2011,6981
"34414",1092997,4,2011,3883
"34415",1092997,1,2011,-3729
"34416",1093139,1,2011,22032
"34417",1093157,1,2011,0
"34418",1093215,1,2011,39476
"34419",1093351,1,2011,0
"34420",1093356,1,2011,3442
"34421",1093410,1,2011,0
"34422",1093444,1,2011,133
"34423",1093470,1,2011,14881
"34424",1093502,1,2011,8822
"34425",1093520,1,2011,10243
"34426",1093548,1,2011,-6840
"34427",1093568,1,2011,26960
"34428",1093608,1,2011,0
"34429",1093637,1,2011,6232
"34430",1093639,1,2011,29365
"34431",1093697,1,2011,0
"34432",1093701,1,2011,20421
"34433",1093717,1,2011,0
"34434",1093800,1,2011,0
"34435",1093824,1,2011,0
"34436",1093875,1,2011,4799
"34437",1093932,1,2011,19183
"34438",1093938,6,2011,1891
"34439",1093938,1,2011,3336
"34440",1093988,1,2011,11537
"34441",1094046,1,2011,0
"34442",1094048,1,2011,9355
"34443",1094113,1,2011,66
"34444",1094144,1,2011,3653
"34445",1094172,3,2011,4513
"34446",1094172,1,2011,0
"34447",1094192,1,2011,0
"34448",1094203,1,2011,27204
"34449",1094230,1,2011,82747
"34450",1094288,1,2011,4799
"34451",1094329,1,2011,36128
"34452",1094351,1,2011,14495
"34453",1094354,1,2011,24781
"34454",1094354,3,2011,2344
"34455",1094358,1,2011,142624
"34456",1094387,1,2011,0
"34457",1094398,1,2011,10673
"34458",1094453,1,2011,0
"34459",1094473,1,2011,410
"34460",1094483,1,2011,2337
"34461",1094503,1,2011,51321
"34462",1094506,4,2011,2729
"34463",1094506,1,2011,-5819
"34464",1094544,1,2011,4031
"34465",1094558,1,2011,52836
"34466",1094697,3,2011,-33
"34467",1094697,1,2011,0
"34468",1094699,1,2011,0
"34469",1094701,1,2011,760
"34470",1094731,1,2011,682
"34471",1094746,1,2011,37061
"34472",1094753,1,2011,703
"34473",1094909,1,2011,0
"34474",1094967,2,2011,3653
"34475",1094967,1,2011,22925
"34476",1094985,1,2011,173640
"34477",1094994,1,2011,290
"34478",1095001,1,2011,399
"34479",1095013,1,2011,25046
"34480",1095017,1,2011,18459
"34481",1095040,2,2011,3596
"34482",1095040,1,2011,8381
"34483",1095069,1,2011,0
"34484",1095095,1,2011,0
"34485",1095108,2,2011,434
"34486",1095108,1,2011,1438
"34487",1095111,1,2011,-5366
"34488",1095150,1,2011,227
"34489",1095182,1,2011,27202
"34490",1095234,1,2011,2468
"34491",1095246,1,2011,15945
"34492",1095384,1,2011,53354
"34493",1095478,1,2011,60119
"34494",1095488,1,2011,0
"34495",1095663,1,2011,44070
"34496",1095705,1,2011,10358
"34497",1095723,1,2011,2037
"34498",1095934,1,2011,2659
"34499",1095952,1,2011,0
"34500",1095967,1,2011,2118
"34501",1096092,1,2011,16869
"34502",1096124,1,2011,-43
"34503",1096131,1,2011,16948
"34504",1096140,1,2011,660
"34505",1096222,1,2011,0
"34506",1096246,3,2011,4513
"34507",1096246,1,2011,-18
"34508",1096269,1,2011,0
"34509",1096288,1,2011,798
"34510",1096296,2,2011,14881
"34511",1096296,1,2011,9957
"34512",1096308,1,2011,-1742
"34513",1096312,1,2011,0
"34514",1096349,1,2011,31158
"34515",1096356,1,2011,11852
"34516",1096408,1,2011,28329
"34517",1096410,1,2011,0
"34518",1096449,1,2011,0
"34519",1096502,1,2011,492
"34520",1096504,1,2011,0
"34521",1096582,1,2011,0
"34522",1096664,1,2011,-2290
"34523",1096681,1,2011,5737
"34524",1096686,1,2011,3940
"34525",1096709,1,2011,7694
"34526",1096767,1,2011,0
"34527",1096782,1,2011,0
"34528",1096896,3,2011,6977
"34529",1096896,1,2011,19
"34530",1097019,1,2011,0
"34531",1097034,1,2011,133
"34532",1097148,1,2011,8446
"34533",1097151,1,2011,0
"34534",1097174,1,2011,16693
"34535",1097204,1,2011,0
"34536",1097235,1,2011,-87
"34537",1097249,1,2011,0
"34538",1097259,1,2011,-55
"34539",1097340,1,2011,0
"34540",1097445,1,2011,27037
"34541",1097447,1,2011,-1417
"34542",1097487,1,2011,12153
"34543",1097534,1,2011,18394
"34544",1097549,1,2011,120578
"34545",1097577,1,2011,2807
"34546",1097578,3,2011,9097
"34547",1097578,1,2011,3367
"34548",1097609,1,2011,-102
"34549",1097609,2,2011,556
"34550",1097655,1,2011,11075
"34551",1097669,1,2011,0
"34552",1097700,1,2011,12604
"34553",1097787,1,2011,6232
"34554",1097806,3,2011,8237
"34555",1097806,1,2011,5300
"34556",1097810,1,2011,12221
"34557",1097834,1,2011,3352
"34558",1097846,1,2011,50551
"34559",1097893,1,2011,0
"34560",1097902,2,2011,4799
"34561",1097902,1,2011,4513
"34562",1097938,1,2011,6805
"34563",1097945,1,2011,7951
"34564",1097951,3,2011,8827
"34565",1097951,1,2011,0
"34566",1097979,1,2011,0
"34567",1097981,1,2011,6290
"34568",1097992,1,2011,5659
"34569",1098072,1,2011,20243
"34570",1098125,1,2011,0
"34571",1098147,1,2011,2876
"34572",1098163,1,2011,1053
"34573",1098226,1,2011,13939
"34574",1098281,3,2011,4885
"34575",1098281,1,2011,9001
"34576",1098330,1,2011,691
"34577",1098332,1,2011,21153
"34578",1098340,1,2011,0
"34579",1098463,3,2011,5659
"34580",1098463,1,2011,-35
"34581",1098465,1,2011,0
"34582",1098571,1,2011,22343
"34583",1098592,1,2011,122709
"34584",1098671,1,2011,6232
"34585",1098695,1,2011,33726
"34586",1098699,1,2011,760
"34587",1098714,1,2011,0
"34588",1098782,1,2011,0
"34589",1098845,1,2011,2026
"34590",1098881,2,2011,227
"34591",1098881,1,2011,0
"34592",1098965,1,2011,0
"34593",1098984,1,2011,5143
"34594",1099012,1,2011,-243
"34595",1099054,1,2011,808
"34596",1099066,1,2011,32116
"34597",1099091,1,2011,-3172
"34598",1099179,1,2011,0
"34599",1099199,1,2011,118041
"34600",1099229,1,2011,0
"34601",1099230,1,2011,0
"34602",1099271,1,2011,0
"34603",1099322,1,2011,0
"34604",1099352,1,2011,0
"34605",1099433,1,2011,0
"34606",1099462,1,2011,14099
"34607",1099559,2,2011,1823
"34608",1099559,1,2011,0
"34609",1099561,1,2011,745
"34610",1099625,1,2011,-4633
"34611",1099697,1,2011,3940
"34612",1099723,1,2011,152562
"34613",1099727,1,2011,4484
"34614",1099738,3,2011,32116
"34615",1099738,4,2011,2118
"34616",1099738,1,2011,691
"34617",1099741,2,2011,2652
"34618",1099741,3,2011,4799
"34619",1099741,1,2011,2344
"34620",1099755,1,2011,15661
"34621",1099792,1,2011,22335
"34622",1099805,1,2011,-5844
"34623",1099819,2,2011,2061
"34624",1099819,1,2011,-11
"34625",1099821,1,2011,92517
"34626",1099826,3,2011,-66
"34627",1099826,1,2011,0
"34628",1099881,1,2011,0
"34629",1099897,1,2011,0
"34630",1099924,1,2011,2196
"34631",1099931,1,2011,0
"34632",1100019,1,2011,0
"34633",1100054,2,2011,29435
"34634",1100054,1,2011,-46
"34635",1100085,1,2011,14166
"34636",1100109,1,2011,2118
"34637",1100136,1,2011,9385
"34638",1100140,2,2011,6031
"34639",1100140,3,2011,4656
"34640",1100140,4,2011,15267
"34641",1100140,1,2011,2344
"34642",1100234,1,2011,28088
"34643",1100240,1,2011,0
"34644",1100259,1,2011,691
"34645",1100278,1,2011,3940
"34646",1100279,1,2011,416
"34647",1100283,1,2011,0
"34648",1100312,1,2011,2964
"34649",1100326,1,2011,22335
"34650",1100335,1,2011,0
"34651",1100404,1,2011,49284
"34652",1100423,1,2011,10629
"34653",1100434,1,2011,11504
"34654",1100445,1,2011,0
"34655",1100468,1,2011,3138
"34656",1100489,1,2011,4513
"34657",1100495,1,2011,11250
"34658",1100507,1,2011,-6293
"34659",1100523,1,2011,0
"34660",1100547,1,2011,50444
"34661",1100560,1,2011,19222
"34662",1100565,1,2011,14212
"34663",1100625,1,2011,160
"34664",1100632,1,2011,5373
"34665",1100648,1,2011,13228
"34666",1100656,1,2011,-1023
"34667",1100673,1,2011,8701
"34668",1100676,1,2011,3940
"34669",1100763,1,2011,6241
"34670",1100777,2,2011,-45
"34671",1100777,1,2011,691
"34672",1100880,1,2011,35458
"34673",1100887,1,2011,5086
"34674",1100924,1,2011,18431
"34675",1100942,2,2011,844
"34676",1100942,1,2011,3940
"34677",1100985,1,2011,21302
"34678",1101021,1,2011,17578
"34679",1101074,1,2011,11599
"34680",1101101,1,2011,330
"34681",1101175,1,2011,6805
"34682",1101266,1,2011,-7
"34683",1101273,1,2011,1440
"34684",1101276,1,2011,-16
"34685",1101283,2,2011,-40
"34686",1101283,1,2011,5945
"34687",1101290,1,2011,4688
"34688",1101306,1,2011,0
"34689",1101444,1,2011,26860
"34690",1101503,1,2011,6112
"34691",1101524,1,2011,-50
"34692",1101541,3,2011,8281
"34693",1101541,1,2011,-3014
"34694",1101760,1,2011,200
"34695",1101766,1,2011,0
"34696",1101784,1,2011,0
"34697",1101843,1,2011,9441
"34698",1101914,1,2011,0
"34699",1101916,1,2011,0
"34700",1101919,1,2011,4817
"34701",1101930,1,2011,0
"34702",1101935,1,2011,9069
"34703",1102013,1,2011,682
"34704",1102027,2,2011,11403
"34705",1102027,1,2011,6375
"34706",1102039,1,2011,0
"34707",1102114,1,2011,146
"34708",1102159,1,2011,0
"34709",1102221,1,2011,32116
"34710",1102236,1,2011,0
"34711",1102242,1,2011,-1960
"34712",1102257,1,2011,8954
"34713",1102260,1,2011,22544
"34714",1102316,1,2011,12155
"34715",1102346,1,2011,-3103
"34716",1102444,1,2011,27534
"34717",1102463,1,2011,0
"34718",1102497,1,2011,1619
"34719",1102539,2,2011,9097
"34720",1102539,1,2011,0
"34721",1102566,1,2011,48218
"34722",1102613,5,2011,2909
"34723",1102613,1,2011,-6222
"34724",1102617,1,2011,-5592
"34725",1102630,2,2011,9119
"34726",1102630,1,2011,14433
"34727",1102653,1,2011,18537
"34728",1102681,1,2011,0
"34729",1102754,1,2011,133
"34730",1102764,1,2011,2468
"34731",1102776,1,2011,-211
"34732",1102788,2,2011,9097
"34733",1102788,1,2011,9097
"34734",1102807,1,2011,7539
"34735",1102838,1,2011,0
"34736",1102846,1,2011,0
"34737",1102863,2,2011,233
"34738",1102863,1,2011,299
"34739",1102866,1,2011,0
"34740",1102880,1,2011,-6757
"34741",1102898,1,2011,0
"34742",1102918,1,2011,4799
"34743",1102937,1,2011,16407
"34744",1102950,1,2011,10629
"34745",1102957,1,2011,737
"34746",1102971,1,2011,54010
"34747",1103008,1,2011,32990
"34748",1103014,1,2011,-1382
"34749",1103015,2,2011,3883
"34750",1103015,1,2011,-20
"34751",1103021,1,2011,239
"34752",1103037,1,2011,0
"34753",1103038,3,2011,6805
"34754",1103038,1,2011,2797
"34755",1103102,1,2011,49975
"34756",1103137,1,2011,49417
"34757",1103150,1,2011,0
"34758",1103285,1,2011,3829
"34759",1103322,2,2011,3081
"34760",1103322,1,2011,8524
"34761",1103434,5,2011,3081
"34762",1103434,1,2011,-2086
"34763",1103438,2,2011,299
"34764",1103438,1,2011,6232
"34765",1103478,1,2011,1059
"34766",1103587,1,2011,-6924
"34767",1103604,1,2011,16462
"34768",1103664,1,2011,553
"34769",1103669,1,2011,798
"34770",1103676,1,2011,10949
"34771",1103679,1,2011,0
"34772",1103688,1,2011,8468
"34773",1103802,1,2011,10788
"34774",1103861,2,2011,-35
"34775",1103861,1,2011,0
"34776",1103884,1,2011,5094
"34777",1103972,1,2011,0
"34778",1104029,1,2011,0
"34779",1104075,1,2011,3329
"34780",1104140,1,2011,9993
"34781",1104151,1,2011,6232
"34782",1104173,1,2011,8524
"34783",1104378,1,2011,0
"34784",1104461,4,2011,2118
"34785",1104461,1,2011,29102
"34786",1104473,1,2011,24780
"34787",1104485,1,2011,7665
"34788",1104493,1,2011,17664
"34789",1104535,1,2011,0
"34790",1104588,1,2011,-6169
"34791",1104640,1,2011,0
"34792",1104681,1,2011,-1972
"34793",1104686,1,2011,0
"34794",1104722,1,2011,15372
"34795",1104786,1,2011,8496
"34796",1104793,1,2011,-81
"34797",1104832,1,2011,0
"34798",1104862,1,2011,51646
"34799",1104906,1,2011,11712
"34800",1104939,1,2011,2966
"34801",1105031,2,2011,1868
"34802",1105031,1,2011,582
"34803",1105039,2,2011,637
"34804",1105039,1,2011,-69
"34805",1105193,1,2011,0
"34806",1105357,1,2011,14588
"34807",1105475,1,2011,8626
"34808",1105496,1,2011,26779
"34809",1105527,3,2011,-52
"34810",1105527,1,2011,-943
"34811",1105537,1,2011,9871
"34812",1105546,1,2011,27037
"34813",1105555,1,2011,6232
"34814",1105562,1,2011,0
"34815",1105578,1,2011,-3394
"34816",1105580,1,2011,12562
"34817",1105593,2,2011,5373
"34818",1105593,4,2011,5086
"34819",1105593,1,2011,3367
"34820",1105604,1,2011,0
"34821",1105713,1,2011,6539
"34822",1105783,1,2011,713
"34823",1105797,1,2011,10677
"34824",1105804,1,2011,1305
"34825",1105814,1,2011,6232
"34826",1105857,1,2011,-34
"34827",1105892,1,2011,0
"34828",1105903,2,2011,227
"34829",1105903,1,2011,0
"34830",1105905,1,2011,19183
"34831",1105946,1,2011,0
"34832",1106004,1,2011,0
"34833",1106037,1,2011,0
"34834",1106050,1,2011,-5
"34835",1106113,1,2011,14577
"34836",1106139,3,2011,6232
"34837",1106139,1,2011,17951
"34838",1106170,1,2011,0
"34839",1106247,1,2011,0
"34840",1106279,1,2011,15659
"34841",1106332,1,2011,17267
"34842",1106341,1,2011,37113
"34843",1106356,1,2011,5201
