SERIALNO,SPORDER,ST,PUMA,year,HISP,RAC1P,AGEP,SEX,cntyname,economic_unit,income_insufficient
1095047,5,37,1703,2013,1,1,0,1,Guilford,TRUE,FALSE
1097574,1,37,1704,2013,2,8,24,1,Guilford,TRUE,TRUE
1097574,2,37,1704,2013,2,8,26,2,Guilford,TRUE,TRUE
1097574,3,37,1704,2013,2,8,2,1,Guilford,TRUE,TRUE
1099234,1,37,1801,2013,1,2,56,2,Forsyth,TRUE,TRUE
1099234,2,37,1801,2013,1,2,40,2,Forsyth,TRUE,TRUE
1099234,3,37,1801,2013,1,2,5,1,Forsyth,TRUE,TRUE
1099234,4,37,1801,2013,1,2,3,1,Forsyth,TRUE,TRUE
1101674,1,37,1801,2013,1,2,29,1,Forsyth,TRUE,FALSE
1101674,2,37,1801,2013,1,2,29,2,Forsyth,TRUE,FALSE
1101674,3,37,1801,2013,1,2,5,1,Forsyth,TRUE,FALSE
1101674,4,37,1801,2013,1,2,3,1,Forsyth,TRUE,FALSE
1102473,1,37,1701,2013,1,1,35,2,Guilford,TRUE,FALSE
1102473,2,37,1701,2013,1,1,38,1,Guilford,TRUE,FALSE
1102473,3,37,1701,2013,1,1,5,2,Guilford,TRUE,FALSE
1102473,4,37,1701,2013,1,1,2,2,Guilford,TRUE,FALSE
1103154,1,37,1802,2013,1,1,41,1,Forsyth,TRUE,FALSE
1103154,2,37,1802,2013,1,1,37,2,Forsyth,TRUE,FALSE
1103154,3,37,1802,2013,1,1,6,2,Forsyth,TRUE,FALSE
1103154,4,37,1802,2013,1,1,4,1,Forsyth,TRUE,FALSE
1105271,1,37,1302,2013,1,2,31,1,Durham,TRUE,TRUE
1105271,2,37,1302,2013,1,2,27,2,Durham,TRUE,TRUE
1105271,3,37,1302,2013,1,2,3,2,Durham,TRUE,TRUE
1107577,1,37,1704,2013,1,6,31,1,Guilford,TRUE,FALSE
1107577,2,37,1704,2013,1,6,22,2,Guilford,TRUE,FALSE
1107577,3,37,1704,2013,1,6,1,2,Guilford,TRUE,FALSE
1107577,4,37,1704,2013,1,6,62,1,Guilford,TRUE,FALSE
1107577,5,37,1704,2013,1,6,60,2,Guilford,TRUE,FALSE
1108432,1,37,1803,2013,1,1,37,1,Forsyth,TRUE,FALSE
1108432,2,37,1803,2013,1,1,35,2,Forsyth,TRUE,FALSE
1108432,3,37,1803,2013,1,1,6,1,Forsyth,TRUE,FALSE
1108432,4,37,1803,2013,1,1,4,1,Forsyth,TRUE,FALSE
1110497,1,37,1801,2013,1,1,34,1,Forsyth,TRUE,FALSE
1110497,2,37,1801,2013,1,1,33,2,Forsyth,TRUE,FALSE
1110497,3,37,1801,2013,1,1,0,1,Forsyth,TRUE,FALSE
1110497,4,37,1801,2013,1,1,0,1,Forsyth,TRUE,FALSE
1112391,1,37,1704,2013,1,2,34,2,Guilford,TRUE,TRUE
1112391,2,37,1704,2013,1,2,18,1,Guilford,TRUE,TRUE
1112391,3,37,1704,2013,1,2,15,2,Guilford,TRUE,TRUE
1112391,4,37,1704,2013,1,2,10,2,Guilford,TRUE,TRUE
1112391,5,37,1704,2013,1,2,0,1,Guilford,TRUE,TRUE
1113137,1,37,1801,2013,2,8,44,1,Forsyth,TRUE,TRUE
1113137,2,37,1801,2013,2,8,7,1,Forsyth,TRUE,TRUE
1113137,3,37,1801,2013,2,8,1,1,Forsyth,TRUE,TRUE
1113137,4,37,1801,2013,2,8,34,2,Forsyth,TRUE,TRUE
1116269,1,37,1803,2013,1,2,21,2,Forsyth,TRUE,TRUE
1116269,2,37,1803,2013,1,2,3,1,Forsyth,TRUE,TRUE
1118626,1,37,1703,2013,1,1,40,1,Guilford,TRUE,FALSE
1118626,2,37,1703,2013,1,1,34,2,Guilford,TRUE,FALSE
1118626,3,37,1703,2013,1,1,2,2,Guilford,TRUE,FALSE
1119011,1,37,1802,2013,2,1,40,1,Forsyth,TRUE,TRUE
1119011,2,37,1802,2013,2,1,33,2,Forsyth,TRUE,TRUE
1119011,3,37,1802,2013,2,1,11,1,Forsyth,TRUE,TRUE
1119011,4,37,1802,2013,2,1,7,2,Forsyth,TRUE,TRUE
1119011,5,37,1802,2013,2,1,4,1,Forsyth,TRUE,TRUE
1121964,1,37,1803,2013,1,1,59,1,Forsyth,TRUE,TRUE
1121964,2,37,1803,2013,1,1,25,2,Forsyth,TRUE,TRUE
1121964,3,37,1803,2013,1,1,6,1,Forsyth,TRUE,TRUE
1121964,4,37,1803,2013,1,1,4,1,Forsyth,TRUE,TRUE
1122593,1,37,1302,2013,1,2,44,1,Durham,TRUE,TRUE
1122593,2,37,1302,2013,1,6,22,2,Durham,TRUE,TRUE
1122593,3,37,1302,2013,1,6,1,1,Durham,TRUE,TRUE
1122593,4,37,1302,2013,1,6,0,2,Durham,TRUE,TRUE
1123609,1,37,1802,2013,2,1,33,1,Forsyth,TRUE,TRUE
1123609,2,37,1802,2013,2,1,33,2,Forsyth,TRUE,TRUE
1123609,3,37,1802,2013,2,1,6,1,Forsyth,TRUE,TRUE
1123609,4,37,1802,2013,2,1,1,1,Forsyth,TRUE,TRUE
1124075,1,37,1301,2013,1,2,25,2,Durham,TRUE,TRUE
1124075,2,37,1301,2013,1,2,5,2,Durham,TRUE,TRUE
1124075,3,37,1301,2013,1,2,3,2,Durham,TRUE,TRUE
1124817,1,37,1801,2013,1,2,21,2,Forsyth,TRUE,TRUE
1124817,2,37,1801,2013,1,2,0,2,Forsyth,TRUE,TRUE
1132576,1,37,1802,2013,1,1,36,1,Forsyth,TRUE,FALSE
1132576,2,37,1802,2013,1,1,28,2,Forsyth,TRUE,FALSE
1132576,3,37,1802,2013,1,1,7,1,Forsyth,TRUE,FALSE
1132576,4,37,1802,2013,1,1,0,2,Forsyth,TRUE,FALSE
1135373,1,37,1701,2013,3,1,42,1,Guilford,TRUE,FALSE
1135373,2,37,1701,2013,1,1,28,2,Guilford,TRUE,FALSE
1135373,3,37,1701,2013,1,1,2,2,Guilford,TRUE,FALSE
1140545,1,37,1803,2013,1,2,70,2,Forsyth,TRUE,FALSE
1140545,2,37,1803,2013,1,2,54,1,Forsyth,TRUE,FALSE
1140545,3,37,1803,2013,1,2,33,2,Forsyth,TRUE,FALSE
1140545,4,37,1803,2013,1,2,23,1,Forsyth,TRUE,FALSE
1140545,5,37,1803,2013,1,2,12,2,Forsyth,TRUE,FALSE
1140545,6,37,1803,2013,1,2,11,1,Forsyth,TRUE,FALSE
1140545,7,37,1803,2013,1,2,9,1,Forsyth,TRUE,FALSE
1140545,8,37,1803,2013,1,2,6,1,Forsyth,TRUE,FALSE
1140545,9,37,1803,2013,1,2,4,2,Forsyth,TRUE,FALSE
1140545,10,37,1803,2013,1,2,3,1,Forsyth,TRUE,FALSE
1140545,11,37,1803,2013,1,2,0,2,Forsyth,TRUE,FALSE
1142422,1,37,1302,2013,1,1,38,2,Durham,TRUE,FALSE
1142422,2,37,1302,2013,1,1,39,1,Durham,TRUE,FALSE
1142422,3,37,1302,2013,1,1,1,1,Durham,TRUE,FALSE
1147849,1,37,1301,2013,1,1,28,2,Durham,TRUE,FALSE
1147849,2,37,1301,2013,1,1,28,1,Durham,TRUE,FALSE
1147849,3,37,1301,2013,1,1,1,1,Durham,TRUE,FALSE
1148948,1,37,1301,2013,7,8,25,1,Durham,TRUE,TRUE
1148948,2,37,1301,2013,7,8,35,2,Durham,TRUE,TRUE
1148948,3,37,1301,2013,7,8,4,1,Durham,TRUE,TRUE
1148948,4,37,1301,2013,7,8,2,1,Durham,TRUE,TRUE
1152274,1,37,1802,2013,1,2,38,2,Forsyth,TRUE,TRUE
1152274,2,37,1802,2013,1,2,17,1,Forsyth,TRUE,TRUE
1152274,3,37,1802,2013,1,2,4,2,Forsyth,TRUE,TRUE
1154849,1,37,1701,2013,1,2,46,2,Guilford,TRUE,TRUE
1154849,2,37,1701,2013,1,2,2,1,Guilford,TRUE,TRUE
1155448,1,37,1701,2013,1,1,39,1,Guilford,TRUE,FALSE
1155448,2,37,1701,2013,1,1,39,2,Guilford,TRUE,FALSE
1155448,3,37,1701,2013,1,1,7,1,Guilford,TRUE,FALSE
1155448,4,37,1701,2013,1,1,2,2,Guilford,TRUE,FALSE
1157086,1,37,1802,2013,1,1,43,2,Forsyth,TRUE,TRUE
1157086,2,37,1802,2013,1,1,5,2,Forsyth,TRUE,TRUE
1157086,3,37,1802,2013,1,1,4,1,Forsyth,TRUE,TRUE
1159096,1,37,1702,2013,1,1,55,2,Guilford,TRUE,FALSE
1159096,2,37,1702,2013,1,1,62,1,Guilford,TRUE,FALSE
1159096,3,37,1702,2013,1,1,31,2,Guilford,TRUE,FALSE
1159096,4,37,1702,2013,1,1,27,2,Guilford,TRUE,FALSE
1159096,5,37,1702,2013,1,9,5,2,Guilford,TRUE,FALSE
1159096,6,37,1702,2013,1,9,2,1,Guilford,TRUE,FALSE
1162914,1,37,1704,2013,1,2,45,2,Guilford,TRUE,TRUE
1162914,2,37,1704,2013,1,2,0,2,Guilford,TRUE,TRUE
1162914,3,37,1704,2013,1,2,3,1,Guilford,TRUE,TRUE
1162914,4,37,1704,2013,1,2,26,2,Guilford,FALSE,TRUE
1164965,1,37,1803,2013,1,2,37,1,Forsyth,TRUE,FALSE
1164965,2,37,1803,2013,1,2,29,2,Forsyth,TRUE,FALSE
1164965,3,37,1803,2013,1,2,8,2,Forsyth,TRUE,FALSE
1164965,4,37,1803,2013,1,2,7,2,Forsyth,TRUE,FALSE
1164965,5,37,1803,2013,1,2,4,1,Forsyth,TRUE,FALSE
1164965,6,37,1803,2013,1,2,4,2,Forsyth,TRUE,FALSE
1174810,1,37,1802,2013,1,1,32,2,Forsyth,TRUE,FALSE
1174810,2,37,1802,2013,1,1,42,1,Forsyth,TRUE,FALSE
1174810,3,37,1802,2013,1,1,8,1,Forsyth,TRUE,FALSE
1174810,4,37,1802,2013,1,1,2,1,Forsyth,TRUE,FALSE
1174810,5,37,1802,2013,1,1,0,1,Forsyth,TRUE,FALSE
1174810,6,37,1802,2013,1,1,0,1,Forsyth,TRUE,FALSE
1175639,1,37,1701,2013,1,1,38,1,Guilford,TRUE,FALSE
1175639,2,37,1701,2013,1,1,34,2,Guilford,TRUE,FALSE
1175639,3,37,1701,2013,1,1,0,2,Guilford,TRUE,FALSE
1175639,4,37,1701,2013,3,1,11,1,Guilford,TRUE,FALSE
1176574,1,37,1803,2013,1,1,44,1,Forsyth,TRUE,FALSE
1176574,2,37,1803,2013,1,1,43,2,Forsyth,TRUE,FALSE
1176574,3,37,1803,2013,1,1,10,1,Forsyth,TRUE,FALSE
1176574,4,37,1803,2013,1,1,4,2,Forsyth,TRUE,FALSE
1176574,5,37,1803,2013,1,1,15,1,Forsyth,TRUE,FALSE
1177437,1,37,1301,2013,1,2,26,2,Durham,TRUE,TRUE
1177437,2,37,1301,2013,1,2,5,2,Durham,TRUE,TRUE
1177437,3,37,1301,2013,1,2,3,2,Durham,TRUE,TRUE
1177437,4,37,1301,2013,1,2,25,1,Durham,FALSE,TRUE
1177437,5,37,1301,2013,1,2,19,1,Durham,FALSE,TRUE
1177437,6,37,1301,2013,1,2,30,1,Durham,TRUE,TRUE
1178730,1,37,1704,2013,1,1,32,2,Guilford,TRUE,TRUE
1178730,2,37,1704,2013,2,1,38,1,Guilford,TRUE,TRUE
1178730,3,37,1704,2013,1,1,13,1,Guilford,TRUE,TRUE
1178730,4,37,1704,2013,1,1,11,2,Guilford,TRUE,TRUE
1178730,5,37,1704,2013,2,1,4,2,Guilford,TRUE,TRUE
1178730,6,37,1704,2013,2,1,2,1,Guilford,TRUE,TRUE
1179117,1,37,1801,2013,1,1,38,2,Forsyth,TRUE,FALSE
1179117,2,37,1801,2013,1,1,38,1,Forsyth,TRUE,FALSE
1179117,3,37,1801,2013,1,1,8,1,Forsyth,TRUE,FALSE
1179117,4,37,1801,2013,1,1,7,2,Forsyth,TRUE,FALSE
1179117,5,37,1801,2013,1,1,4,2,Forsyth,TRUE,FALSE
1190070,1,37,1703,2013,1,1,34,1,Guilford,TRUE,FALSE
1190070,2,37,1703,2013,1,1,33,2,Guilford,TRUE,FALSE
1190070,3,37,1703,2013,1,1,3,1,Guilford,TRUE,FALSE
1190869,1,37,1803,2013,1,1,35,2,Forsyth,TRUE,FALSE
1190869,2,37,1803,2013,1,1,35,1,Forsyth,TRUE,FALSE
1190869,3,37,1803,2013,1,1,5,2,Forsyth,TRUE,FALSE
1190869,4,37,1803,2013,1,1,1,1,Forsyth,TRUE,FALSE
1191322,1,37,1704,2013,2,2,31,1,Guilford,TRUE,TRUE
1191322,2,37,1704,2013,2,2,33,2,Guilford,TRUE,TRUE
1191322,3,37,1704,2013,2,2,20,1,Guilford,TRUE,TRUE
1191322,4,37,1704,2013,2,2,17,1,Guilford,TRUE,TRUE
1191322,5,37,1704,2013,2,2,12,1,Guilford,TRUE,TRUE
1191322,6,37,1704,2013,2,2,4,1,Guilford,TRUE,TRUE
1197013,1,37,1803,2013,1,6,28,1,Forsyth,TRUE,FALSE
1197013,2,37,1803,2013,1,6,25,2,Forsyth,TRUE,FALSE
1197013,3,37,1803,2013,1,6,2,2,Forsyth,TRUE,FALSE
1197013,4,37,1803,2013,1,6,24,2,Forsyth,TRUE,FALSE
1197013,5,37,1803,2013,1,6,52,2,Forsyth,TRUE,FALSE
1197013,6,37,1803,2013,1,6,50,1,Forsyth,TRUE,FALSE
1197013,7,37,1803,2013,1,6,54,2,Forsyth,TRUE,FALSE
1197013,8,37,1803,2013,1,6,54,1,Forsyth,TRUE,FALSE
1197013,9,37,1803,2013,1,6,32,1,Forsyth,TRUE,FALSE
1197013,10,37,1803,2013,1,6,32,2,Forsyth,TRUE,FALSE
1197013,11,37,1803,2013,1,6,7,2,Forsyth,TRUE,FALSE
1207585,1,37,1301,2013,1,1,30,2,Durham,TRUE,FALSE
1207585,2,37,1301,2013,1,1,31,1,Durham,TRUE,FALSE
1207585,3,37,1301,2013,1,1,0,2,Durham,TRUE,FALSE
1208363,1,37,1301,2013,1,2,27,1,Durham,TRUE,TRUE
1208363,2,37,1301,2013,1,2,1,1,Durham,TRUE,TRUE
1208363,3,37,1301,2013,1,2,36,2,Durham,TRUE,TRUE
1209162,1,37,1701,2013,1,1,26,1,Guilford,TRUE,FALSE
1209162,2,37,1701,2013,1,1,25,2,Guilford,TRUE,FALSE
1209162,3,37,1701,2013,1,1,0,2,Guilford,TRUE,FALSE
1214260,1,37,1801,2013,1,1,34,2,Forsyth,TRUE,FALSE
1214260,2,37,1801,2013,1,1,33,1,Forsyth,TRUE,FALSE
1214260,3,37,1801,2013,1,1,1,1,Forsyth,TRUE,FALSE
1215907,1,37,1301,2013,1,2,40,2,Durham,TRUE,FALSE
1215907,2,37,1301,2013,1,2,18,2,Durham,TRUE,FALSE
1215907,3,37,1301,2013,1,2,1,2,Durham,TRUE,FALSE
1219275,1,37,1701,2013,1,1,43,1,Guilford,TRUE,FALSE
1219275,2,37,1701,2013,1,1,34,2,Guilford,TRUE,FALSE
1219275,3,37,1701,2013,1,1,1,2,Guilford,TRUE,FALSE
1219870,1,37,1703,2013,1,2,26,2,Guilford,TRUE,TRUE
1219870,2,37,1703,2013,1,2,7,1,Guilford,TRUE,TRUE
1219870,3,37,1703,2013,1,2,1,2,Guilford,TRUE,TRUE
1222700,1,37,1702,2013,1,1,27,1,Guilford,TRUE,TRUE
1222700,2,37,1702,2013,1,1,2,1,Guilford,TRUE,TRUE
1222700,3,37,1702,2013,1,1,25,2,Guilford,TRUE,TRUE
1226251,1,37,1301,2013,1,1,39,2,Durham,TRUE,FALSE
1226251,2,37,1301,2013,1,1,38,1,Durham,TRUE,FALSE
1226251,3,37,1301,2013,1,1,10,1,Durham,TRUE,FALSE
1226251,4,37,1301,2013,1,1,3,1,Durham,TRUE,FALSE
1226251,5,37,1301,2013,1,1,64,2,Durham,TRUE,FALSE
1231876,1,37,1302,2013,1,1,31,2,Durham,TRUE,FALSE
1231876,2,37,1302,2013,1,1,32,1,Durham,TRUE,FALSE
1231876,3,37,1302,2013,1,1,1,2,Durham,TRUE,FALSE
1231876,4,37,1302,2013,1,1,1,2,Durham,TRUE,FALSE
1239401,1,37,1703,2013,1,1,44,1,Guilford,TRUE,TRUE
1239401,2,37,1703,2013,1,1,40,2,Guilford,TRUE,TRUE
1239401,3,37,1703,2013,1,1,22,1,Guilford,TRUE,TRUE
1239401,4,37,1703,2013,1,1,1,2,Guilford,TRUE,TRUE
1239401,5,37,1703,2013,1,1,22,2,Guilford,TRUE,TRUE
1242508,1,37,1802,2013,1,9,23,2,Forsyth,TRUE,TRUE
1242508,2,37,1802,2013,1,2,4,2,Forsyth,TRUE,TRUE
1242508,3,37,1802,2013,1,2,2,2,Forsyth,TRUE,TRUE
1244132,1,37,1702,2013,1,2,22,2,Guilford,TRUE,TRUE
1244132,2,37,1702,2013,1,2,0,1,Guilford,TRUE,TRUE
1245613,1,37,1802,2013,1,1,61,1,Forsyth,TRUE,TRUE
1245613,2,37,1802,2013,1,1,26,2,Forsyth,TRUE,TRUE
1245613,3,37,1802,2013,1,1,25,2,Forsyth,TRUE,TRUE
1245613,4,37,1802,2013,1,1,6,1,Forsyth,TRUE,TRUE
1245613,5,37,1802,2013,1,1,4,2,Forsyth,TRUE,TRUE
1245613,6,37,1802,2013,1,1,3,1,Forsyth,TRUE,TRUE
1245613,7,37,1802,2013,1,1,1,2,Forsyth,TRUE,TRUE
1249718,1,37,1704,2013,1,3,41,2,Guilford,TRUE,FALSE
1249718,2,37,1704,2013,1,1,45,1,Guilford,TRUE,FALSE
1249718,3,37,1704,2013,1,3,19,2,Guilford,TRUE,FALSE
1249718,4,37,1704,2013,1,3,8,2,Guilford,TRUE,FALSE
1249718,5,37,1704,2013,1,3,5,2,Guilford,TRUE,FALSE
1249718,6,37,1704,2013,1,3,3,2,Guilford,TRUE,FALSE
1250525,1,37,1702,2013,2,2,41,1,Guilford,TRUE,TRUE
1250525,2,37,1702,2013,2,2,3,2,Guilford,TRUE,TRUE
1250525,3,37,1702,2013,1,2,25,2,Guilford,TRUE,TRUE
1250525,4,37,1702,2013,1,2,6,2,Guilford,TRUE,TRUE
1253682,1,37,1702,2013,1,2,29,2,Guilford,TRUE,TRUE
1253682,2,37,1702,2013,1,2,12,1,Guilford,TRUE,TRUE
1253682,3,37,1702,2013,1,2,10,2,Guilford,TRUE,TRUE
1253682,4,37,1702,2013,1,2,2,2,Guilford,TRUE,TRUE
1253682,5,37,1702,2013,1,2,32,2,Guilford,FALSE,TRUE
1254628,1,37,1302,2013,1,1,44,1,Durham,TRUE,FALSE
1254628,2,37,1302,2013,1,1,41,2,Durham,TRUE,FALSE
1254628,3,37,1302,2013,1,1,8,1,Durham,TRUE,FALSE
1254628,4,37,1302,2013,1,1,4,2,Durham,TRUE,FALSE
1254628,5,37,1302,2013,1,1,3,1,Durham,TRUE,FALSE
1258685,1,37,1802,2013,2,8,38,2,Forsyth,TRUE,TRUE
1258685,2,37,1802,2013,2,8,37,1,Forsyth,TRUE,TRUE
1258685,3,37,1802,2013,2,8,18,1,Forsyth,TRUE,TRUE
1258685,4,37,1802,2013,2,8,5,2,Forsyth,TRUE,TRUE
1258685,5,37,1802,2013,2,8,4,1,Forsyth,TRUE,TRUE
1263107,1,37,1302,2013,1,1,30,1,Durham,TRUE,FALSE
1263107,2,37,1302,2013,1,1,35,2,Durham,TRUE,FALSE
1263107,3,37,1302,2013,1,1,0,2,Durham,TRUE,FALSE
1263429,1,37,1704,2013,1,1,34,1,Guilford,TRUE,FALSE
1263429,2,37,1704,2013,1,1,33,2,Guilford,TRUE,FALSE
1263429,3,37,1704,2013,1,1,4,1,Guilford,TRUE,FALSE
1263429,4,37,1704,2013,1,1,1,1,Guilford,TRUE,FALSE
1264477,1,37,1701,2013,1,1,39,1,Guilford,TRUE,FALSE
1264477,2,37,1701,2013,1,1,33,2,Guilford,TRUE,FALSE
1264477,3,37,1701,2013,1,1,6,1,Guilford,TRUE,FALSE
1264477,4,37,1701,2013,1,1,3,1,Guilford,TRUE,FALSE
1271257,1,37,1302,2013,2,8,29,1,Durham,TRUE,TRUE
1271257,2,37,1302,2013,7,9,26,2,Durham,TRUE,TRUE
1271257,3,37,1302,2013,7,9,5,2,Durham,TRUE,TRUE
1271257,4,37,1302,2013,2,9,3,2,Durham,TRUE,TRUE
1271257,5,37,1302,2013,11,9,11,1,Durham,TRUE,TRUE
1275010,1,37,1704,2013,1,2,36,2,Guilford,TRUE,TRUE
1275010,2,37,1704,2013,1,2,9,2,Guilford,TRUE,TRUE
1275010,3,37,1704,2013,1,2,0,2,Guilford,TRUE,TRUE
1283900,1,37,1302,2013,1,1,37,1,Durham,TRUE,FALSE
1283900,2,37,1302,2013,1,1,37,2,Durham,TRUE,FALSE
1283900,3,37,1302,2013,1,1,6,1,Durham,TRUE,FALSE
1283900,4,37,1302,2013,1,1,4,1,Durham,TRUE,FALSE
1283900,5,37,1302,2013,1,1,2,2,Durham,TRUE,FALSE
1291120,1,37,1703,2013,1,1,35,1,Guilford,TRUE,FALSE
1291120,2,37,1703,2013,1,1,35,2,Guilford,TRUE,FALSE
1291120,3,37,1703,2013,1,1,1,1,Guilford,TRUE,FALSE
1291393,1,37,1801,2013,2,8,37,1,Forsyth,TRUE,TRUE
1291393,2,37,1801,2013,2,8,5,1,Forsyth,TRUE,TRUE
1291393,3,37,1801,2013,2,8,1,2,Forsyth,TRUE,TRUE
1291393,4,37,1801,2013,2,8,29,2,Forsyth,TRUE,TRUE
1291492,1,37,1803,2013,1,1,46,1,Forsyth,TRUE,FALSE
1291492,2,37,1803,2013,1,1,46,2,Forsyth,TRUE,FALSE
1291492,3,37,1803,2013,1,1,15,1,Forsyth,TRUE,FALSE
1291492,4,37,1803,2013,1,1,13,2,Forsyth,TRUE,FALSE
1291492,5,37,1803,2013,1,1,9,2,Forsyth,TRUE,FALSE
1291492,6,37,1803,2013,1,1,2,1,Forsyth,TRUE,FALSE
1291508,1,37,1701,2013,1,2,63,2,Guilford,TRUE,TRUE
1291508,2,37,1701,2013,1,2,3,2,Guilford,TRUE,TRUE
1297718,1,37,1702,2013,5,2,23,2,Guilford,TRUE,TRUE
1297718,2,37,1702,2013,5,2,4,2,Guilford,TRUE,TRUE
1299514,1,37,1302,2013,8,1,32,1,Durham,TRUE,TRUE
1299514,2,37,1302,2013,2,1,4,2,Durham,TRUE,TRUE
1299514,3,37,1302,2013,2,1,1,1,Durham,TRUE,TRUE
1299514,4,37,1302,2013,11,1,12,1,Durham,TRUE,TRUE
1299514,5,37,1302,2013,2,1,7,1,Durham,TRUE,TRUE
1299514,6,37,1302,2013,2,1,29,2,Durham,TRUE,TRUE
1307759,1,37,1704,2013,1,1,36,1,Guilford,TRUE,FALSE
1307759,2,37,1704,2013,1,1,38,2,Guilford,TRUE,FALSE
1307759,3,37,1704,2013,1,1,8,2,Guilford,TRUE,FALSE
1307759,4,37,1704,2013,1,1,4,2,Guilford,TRUE,FALSE
1309937,1,37,1701,2013,1,2,37,1,Guilford,TRUE,FALSE
1309937,2,37,1701,2013,1,2,34,2,Guilford,TRUE,FALSE
1309937,3,37,1701,2013,1,2,16,2,Guilford,TRUE,FALSE
1309937,4,37,1701,2013,1,2,4,1,Guilford,TRUE,FALSE
1315754,1,37,1802,2013,2,1,24,1,Forsyth,TRUE,TRUE
1315754,2,37,1802,2013,2,8,25,2,Forsyth,TRUE,TRUE
1315754,3,37,1802,2013,2,1,5,1,Forsyth,TRUE,TRUE
1315754,4,37,1802,2013,2,1,2,1,Forsyth,TRUE,TRUE
1315754,5,37,1802,2013,2,8,45,2,Forsyth,TRUE,TRUE
1315754,6,37,1802,2013,2,8,16,2,Forsyth,TRUE,TRUE
1319061,1,37,1702,2013,3,1,32,2,Guilford,TRUE,FALSE
1319061,2,37,1702,2013,1,1,31,1,Guilford,TRUE,FALSE
1319061,3,37,1702,2013,1,1,3,1,Guilford,TRUE,FALSE
1324323,1,37,1701,2013,1,1,30,1,Guilford,TRUE,FALSE
1324323,2,37,1701,2013,1,1,27,2,Guilford,TRUE,FALSE
1324323,3,37,1701,2013,1,1,1,1,Guilford,TRUE,FALSE
1333939,1,37,1802,2013,1,1,29,1,Forsyth,TRUE,FALSE
1333939,2,37,1802,2013,1,1,29,2,Forsyth,TRUE,FALSE
1333939,3,37,1802,2013,1,1,4,1,Forsyth,TRUE,FALSE
1333939,4,37,1802,2013,1,1,0,2,Forsyth,TRUE,FALSE
1334825,1,37,1704,2013,1,2,46,2,Guilford,TRUE,FALSE
1334825,2,37,1704,2013,2,2,40,2,Guilford,TRUE,FALSE
1334825,3,37,1704,2013,1,2,14,1,Guilford,TRUE,FALSE
1334825,4,37,1704,2013,1,2,11,2,Guilford,TRUE,FALSE
1334825,5,37,1704,2013,1,2,10,2,Guilford,TRUE,FALSE
1334825,6,37,1704,2013,1,2,2,2,Guilford,TRUE,FALSE
1334825,7,37,1704,2013,1,2,0,2,Guilford,TRUE,FALSE
1340858,1,37,1301,2013,1,2,22,2,Durham,TRUE,TRUE
1340858,2,37,1301,2013,3,9,4,1,Durham,TRUE,TRUE
1341770,1,37,1302,2013,1,2,27,1,Durham,TRUE,FALSE
1341770,2,37,1302,2013,1,2,4,1,Durham,TRUE,FALSE
1341770,3,37,1302,2013,1,2,31,2,Durham,TRUE,FALSE
1347691,1,37,1301,2013,1,2,48,2,Durham,TRUE,TRUE
1347691,2,37,1301,2013,1,2,25,2,Durham,TRUE,TRUE
1347691,3,37,1301,2013,1,2,0,2,Durham,TRUE,TRUE
1351773,1,37,1701,2013,1,2,36,2,Guilford,TRUE,FALSE
1351773,2,37,1701,2013,1,2,9,1,Guilford,TRUE,FALSE
1351773,3,37,1701,2013,1,2,4,1,Guilford,TRUE,FALSE
1351773,4,37,1701,2013,1,2,38,1,Guilford,TRUE,FALSE
1372603,1,37,1801,2013,1,2,25,2,Forsyth,TRUE,TRUE
1372603,2,37,1801,2013,1,2,7,1,Forsyth,TRUE,TRUE
1372603,3,37,1801,2013,1,2,0,1,Forsyth,TRUE,TRUE
1380397,1,37,1302,2013,2,1,47,1,Durham,TRUE,TRUE
1380397,2,37,1302,2013,2,1,41,2,Durham,TRUE,TRUE
1380397,3,37,1302,2013,2,1,12,1,Durham,TRUE,TRUE
1380397,4,37,1302,2013,2,1,3,2,Durham,TRUE,TRUE
1382323,1,37,1803,2013,1,1,36,2,Forsyth,TRUE,FALSE
1382323,2,37,1803,2013,1,1,36,1,Forsyth,TRUE,FALSE
1382323,3,37,1803,2013,1,1,2,2,Forsyth,TRUE,FALSE
1384121,1,37,1702,2013,1,1,42,2,Guilford,TRUE,FALSE
1384121,2,37,1702,2013,1,2,36,1,Guilford,TRUE,FALSE
1384121,3,37,1702,2013,1,8,5,2,Guilford,TRUE,FALSE
1384121,4,37,1702,2013,1,8,1,2,Guilford,TRUE,FALSE
1384305,1,37,1701,2013,1,1,33,1,Guilford,TRUE,FALSE
1384305,2,37,1701,2013,1,1,30,2,Guilford,TRUE,FALSE
1384305,3,37,1701,2013,1,1,2,2,Guilford,TRUE,FALSE
1388216,1,37,1704,2013,1,2,41,2,Guilford,TRUE,FALSE
1388216,2,37,1704,2013,1,2,48,1,Guilford,TRUE,FALSE
1388216,3,37,1704,2013,1,2,2,1,Guilford,TRUE,FALSE
1389021,1,37,1701,2013,1,2,23,2,Guilford,TRUE,TRUE
1389021,2,37,1701,2013,1,2,5,2,Guilford,TRUE,TRUE
1389021,3,37,1701,2013,1,2,2,2,Guilford,TRUE,TRUE
1389021,4,37,1701,2013,1,2,1,2,Guilford,TRUE,TRUE
1389171,1,37,1803,2013,1,2,30,2,Forsyth,TRUE,TRUE
1389171,2,37,1803,2013,1,2,0,2,Forsyth,TRUE,TRUE
