SERIALNO,SPORDER,ST,PUMA,year,HISP,RAC1P,AGEP,SEX,cntyname,economic_unit,income_insufficient
798232,1,37,1704,2018,1,2,47,2,Guilford,TRUE,TRUE
798232,2,37,1704,2018,1,2,25,2,Guilford,TRUE,TRUE
798232,3,37,1704,2018,1,2,5,2,Guilford,TRUE,TRUE
798232,4,37,1704,2018,1,2,4,2,Guilford,TRUE,TRUE
798232,5,37,1704,2018,1,2,1,2,Guilford,TRUE,TRUE
799196,1,37,1703,2018,1,1,31,1,Guilford,TRUE,FALSE
799196,1,37,1703,2018,1,1,31,1,Guilford,TRUE,FALSE
799196,2,37,1703,2018,1,1,31,2,Guilford,TRUE,FALSE
799196,3,37,1703,2018,1,1,4,1,Guilford,TRUE,FALSE
799196,4,37,1703,2018,1,1,0,2,Guilford,TRUE,FALSE
800674,1,37,1301,2018,1,1,36,1,Durham,TRUE,FALSE
800674,1,37,1301,2018,1,1,36,1,Durham,TRUE,FALSE
800674,2,37,1301,2018,1,1,35,2,Durham,TRUE,FALSE
800674,3,37,1301,2018,1,1,2,2,Durham,TRUE,FALSE
801028,1,37,1701,2018,1,6,23,1,Guilford,TRUE,TRUE
801028,1,37,1701,2018,1,6,23,1,Guilford,TRUE,TRUE
801028,2,37,1701,2018,1,6,31,2,Guilford,TRUE,TRUE
801028,3,37,1701,2018,1,6,2,1,Guilford,TRUE,TRUE
802079,1,37,1301,2018,1,2,35,2,Durham,TRUE,FALSE
802079,1,37,1301,2018,1,2,35,2,Durham,TRUE,FALSE
802079,2,37,1301,2018,1,2,3,2,Durham,TRUE,FALSE
802079,3,37,1301,2018,1,2,0,1,Durham,TRUE,FALSE
803114,1,37,1702,2018,1,1,35,1,Guilford,TRUE,FALSE
803114,1,37,1702,2018,1,1,35,1,Guilford,TRUE,FALSE
803114,2,37,1702,2018,1,1,35,2,Guilford,TRUE,FALSE
803114,3,37,1702,2018,1,1,3,1,Guilford,TRUE,FALSE
805321,1,37,1803,2018,1,1,53,1,Forsyth,TRUE,FALSE
805321,1,37,1803,2018,1,1,53,1,Forsyth,TRUE,FALSE
805321,2,37,1803,2018,1,1,80,2,Forsyth,TRUE,FALSE
805321,3,37,1803,2018,1,1,26,2,Forsyth,TRUE,FALSE
805321,4,37,1803,2018,1,1,4,2,Forsyth,TRUE,FALSE
817742,1,37,1803,2018,1,1,28,1,Forsyth,TRUE,FALSE
817742,1,37,1803,2018,1,1,28,1,Forsyth,TRUE,FALSE
817742,2,37,1803,2018,1,1,2,2,Forsyth,TRUE,FALSE
822259,1,37,1301,2018,1,1,32,1,Durham,TRUE,FALSE
822259,1,37,1301,2018,1,1,32,1,Durham,TRUE,FALSE
822259,2,37,1301,2018,1,1,29,2,Durham,TRUE,FALSE
822259,3,37,1301,2018,1,1,2,2,Durham,TRUE,FALSE
823962,1,37,1703,2018,1,1,35,1,Guilford,TRUE,FALSE
823962,1,37,1703,2018,1,1,35,1,Guilford,TRUE,FALSE
823962,2,37,1703,2018,1,1,35,2,Guilford,TRUE,FALSE
823962,3,37,1703,2018,1,1,4,2,Guilford,TRUE,FALSE
823962,4,37,1703,2018,1,1,2,1,Guilford,TRUE,FALSE
828168,1,37,1803,2018,1,1,34,1,Forsyth,TRUE,FALSE
828168,1,37,1803,2018,1,1,34,1,Forsyth,TRUE,FALSE
828168,2,37,1803,2018,1,1,14,1,Forsyth,TRUE,FALSE
828168,3,37,1803,2018,1,1,11,2,Forsyth,TRUE,FALSE
828168,4,37,1803,2018,1,1,9,1,Forsyth,TRUE,FALSE
828168,5,37,1803,2018,1,1,32,2,Forsyth,TRUE,FALSE
828168,5,37,1803,2018,1,1,32,2,Forsyth,TRUE,FALSE
828168,6,37,1803,2018,1,1,9,1,Forsyth,TRUE,FALSE
828168,7,37,1803,2018,1,1,7,1,Forsyth,TRUE,FALSE
828168,8,37,1803,2018,1,1,4,2,Forsyth,TRUE,FALSE
828735,1,37,1703,2018,1,2,35,1,Guilford,TRUE,FALSE
828735,1,37,1703,2018,1,2,35,1,Guilford,TRUE,FALSE
828735,2,37,1703,2018,1,2,35,2,Guilford,TRUE,FALSE
828735,3,37,1703,2018,1,2,4,1,Guilford,TRUE,FALSE
828735,4,37,1703,2018,1,2,2,1,Guilford,TRUE,FALSE
828735,5,37,1703,2018,1,2,34,1,Guilford,TRUE,FALSE
828735,5,37,1703,2018,1,2,34,1,Guilford,TRUE,FALSE
829878,1,37,1802,2018,2,1,26,1,Forsyth,TRUE,TRUE
829878,1,37,1802,2018,2,1,26,1,Forsyth,TRUE,TRUE
829878,2,37,1802,2018,2,1,8,2,Forsyth,TRUE,TRUE
829878,3,37,1802,2018,2,1,6,2,Forsyth,TRUE,TRUE
829878,4,37,1802,2018,2,1,4,1,Forsyth,TRUE,TRUE
829878,5,37,1802,2018,2,1,2,1,Forsyth,TRUE,TRUE
829878,6,37,1802,2018,2,1,2,1,Forsyth,TRUE,TRUE
829878,7,37,1802,2018,2,1,0,1,Forsyth,TRUE,TRUE
830128,1,37,1704,2018,1,2,32,1,Guilford,TRUE,TRUE
830128,1,37,1704,2018,1,2,32,1,Guilford,TRUE,TRUE
830128,2,37,1704,2018,1,9,27,2,Guilford,TRUE,TRUE
830128,3,37,1704,2018,1,9,6,1,Guilford,TRUE,TRUE
830128,4,37,1704,2018,1,9,2,1,Guilford,TRUE,TRUE
830128,5,37,1704,2018,1,9,0,2,Guilford,TRUE,TRUE
831532,1,37,1704,2018,2,1,24,2,Guilford,TRUE,TRUE
831532,1,37,1704,2018,2,1,24,2,Guilford,TRUE,TRUE
831532,2,37,1704,2018,2,1,7,1,Guilford,TRUE,TRUE
831532,3,37,1704,2018,2,1,2,2,Guilford,TRUE,TRUE
834188,1,37,1803,2018,1,1,64,1,Forsyth,TRUE,FALSE
834188,1,37,1803,2018,1,1,64,1,Forsyth,TRUE,FALSE
834188,2,37,1803,2018,1,1,51,2,Forsyth,TRUE,FALSE
834188,3,37,1803,2018,1,1,28,2,Forsyth,TRUE,FALSE
834188,4,37,1803,2018,1,1,2,2,Forsyth,TRUE,FALSE
836921,1,37,1802,2018,19,1,48,2,Forsyth,TRUE,FALSE
836921,1,37,1802,2018,19,1,48,2,Forsyth,TRUE,FALSE
836921,2,37,1802,2018,19,1,18,2,Forsyth,TRUE,FALSE
836921,2,37,1802,2018,19,1,18,2,Forsyth,TRUE,FALSE
836921,3,37,1802,2018,19,1,0,1,Forsyth,TRUE,FALSE
837567,1,37,1302,2018,1,1,30,2,Durham,TRUE,FALSE
837567,1,37,1302,2018,1,1,30,2,Durham,TRUE,FALSE
837567,2,37,1302,2018,1,9,32,1,Durham,TRUE,FALSE
837567,3,37,1302,2018,1,9,0,1,Durham,TRUE,FALSE
846990,1,37,1704,2018,1,1,50,2,Guilford,TRUE,FALSE
846990,1,37,1704,2018,1,1,50,2,Guilford,TRUE,FALSE
846990,2,37,1704,2018,1,1,51,1,Guilford,TRUE,FALSE
846990,3,37,1704,2018,1,1,28,2,Guilford,TRUE,FALSE
846990,4,37,1704,2018,1,2,2,2,Guilford,TRUE,FALSE
850011,1,37,1702,2018,2,1,40,1,Guilford,TRUE,FALSE
850011,1,37,1702,2018,2,1,40,1,Guilford,TRUE,FALSE
850011,2,37,1702,2018,2,1,33,2,Guilford,TRUE,FALSE
850011,3,37,1702,2018,2,1,4,1,Guilford,TRUE,FALSE
854439,1,37,1704,2018,1,1,40,1,Guilford,TRUE,FALSE
854439,1,37,1704,2018,1,1,40,1,Guilford,TRUE,FALSE
854439,2,37,1704,2018,1,1,35,2,Guilford,TRUE,FALSE
854439,3,37,1704,2018,1,1,0,2,Guilford,TRUE,FALSE
854668,1,37,1301,2018,1,6,41,1,Durham,TRUE,FALSE
854668,1,37,1301,2018,1,6,41,1,Durham,TRUE,FALSE
854668,2,37,1301,2018,1,6,42,2,Durham,TRUE,FALSE
854668,3,37,1301,2018,1,6,4,2,Durham,TRUE,FALSE
859743,1,37,1701,2018,1,1,37,1,Guilford,TRUE,FALSE
859743,1,37,1701,2018,1,1,37,1,Guilford,TRUE,FALSE
859743,2,37,1701,2018,1,1,36,2,Guilford,TRUE,FALSE
859743,3,37,1701,2018,1,1,6,2,Guilford,TRUE,FALSE
859743,4,37,1701,2018,1,1,2,1,Guilford,TRUE,FALSE
860757,1,37,1704,2018,1,2,45,2,Guilford,TRUE,TRUE
860757,1,37,1704,2018,1,2,45,2,Guilford,TRUE,TRUE
860757,2,37,1704,2018,1,2,23,2,Guilford,TRUE,TRUE
860757,2,37,1704,2018,1,2,23,2,Guilford,TRUE,TRUE
860757,3,37,1704,2018,1,2,20,2,Guilford,TRUE,TRUE
860757,3,37,1704,2018,1,2,20,2,Guilford,TRUE,TRUE
860757,4,37,1704,2018,1,2,2,2,Guilford,TRUE,TRUE
860757,5,37,1704,2018,1,2,20,1,Guilford,TRUE,TRUE
862395,1,37,1803,2018,2,1,44,2,Forsyth,TRUE,FALSE
862395,1,37,1803,2018,2,1,44,2,Forsyth,TRUE,FALSE
862395,2,37,1803,2018,2,1,46,1,Forsyth,TRUE,FALSE
862395,3,37,1803,2018,2,1,21,2,Forsyth,TRUE,FALSE
862395,4,37,1803,2018,2,1,11,2,Forsyth,TRUE,FALSE
862395,5,37,1803,2018,2,1,2,1,Forsyth,TRUE,FALSE
862395,6,37,1803,2018,2,1,0,1,Forsyth,TRUE,FALSE
870296,1,37,1703,2018,1,2,41,2,Guilford,TRUE,FALSE
870296,1,37,1703,2018,1,2,41,2,Guilford,TRUE,FALSE
870296,2,37,1703,2018,1,2,48,1,Guilford,TRUE,FALSE
870296,3,37,1703,2018,1,2,10,1,Guilford,TRUE,FALSE
870296,4,37,1703,2018,1,2,6,2,Guilford,TRUE,FALSE
870296,5,37,1703,2018,1,2,4,1,Guilford,TRUE,FALSE
870673,1,37,1801,2018,16,1,31,1,Forsyth,TRUE,FALSE
870673,1,37,1801,2018,16,1,31,1,Forsyth,TRUE,FALSE
870673,2,37,1801,2018,7,1,32,2,Forsyth,TRUE,FALSE
870673,3,37,1801,2018,16,1,9,2,Forsyth,TRUE,FALSE
870673,4,37,1801,2018,16,1,2,2,Forsyth,TRUE,FALSE
870673,5,37,1801,2018,7,1,13,2,Forsyth,TRUE,FALSE
872929,1,37,1701,2018,1,1,44,1,Guilford,TRUE,FALSE
872929,1,37,1701,2018,1,1,44,1,Guilford,TRUE,FALSE
872929,2,37,1701,2018,1,1,44,2,Guilford,TRUE,FALSE
872929,3,37,1701,2018,1,1,4,2,Guilford,TRUE,FALSE
874120,1,37,1703,2018,1,1,40,1,Guilford,TRUE,FALSE
874120,1,37,1703,2018,1,1,40,1,Guilford,TRUE,FALSE
874120,2,37,1703,2018,1,6,39,2,Guilford,TRUE,FALSE
874120,3,37,1703,2018,1,8,2,2,Guilford,TRUE,FALSE
880308,1,37,1801,2018,1,2,48,2,Forsyth,TRUE,FALSE
880308,1,37,1801,2018,1,2,48,2,Forsyth,TRUE,FALSE
880308,2,37,1801,2018,1,2,24,2,Forsyth,TRUE,FALSE
880308,2,37,1801,2018,1,2,24,2,Forsyth,TRUE,FALSE
880308,3,37,1801,2018,1,2,3,2,Forsyth,TRUE,FALSE
889219,1,37,1702,2018,1,1,36,2,Guilford,TRUE,FALSE
889219,1,37,1702,2018,1,1,36,2,Guilford,TRUE,FALSE
889219,2,37,1702,2018,1,1,3,1,Guilford,TRUE,FALSE
889795,1,37,1302,2018,1,6,34,1,Durham,TRUE,FALSE
889795,1,37,1302,2018,1,6,34,1,Durham,TRUE,FALSE
889795,2,37,1302,2018,1,6,29,2,Durham,TRUE,FALSE
889795,3,37,1302,2018,1,6,2,2,Durham,TRUE,FALSE
889795,4,37,1302,2018,1,6,7,2,Durham,TRUE,FALSE
892329,1,37,1301,2018,1,1,53,2,Durham,TRUE,FALSE
892329,1,37,1301,2018,1,1,53,2,Durham,TRUE,FALSE
892329,2,37,1301,2018,1,1,47,2,Durham,TRUE,FALSE
892329,3,37,1301,2018,1,2,7,1,Durham,TRUE,FALSE
892329,4,37,1301,2018,1,2,4,1,Durham,TRUE,FALSE
893669,1,37,1302,2018,1,2,47,2,Durham,TRUE,TRUE
893669,1,37,1302,2018,1,2,47,2,Durham,TRUE,TRUE
893669,2,37,1302,2018,1,2,54,1,Durham,TRUE,TRUE
893669,3,37,1302,2018,1,2,21,2,Durham,TRUE,TRUE
893669,4,37,1302,2018,1,2,1,1,Durham,TRUE,TRUE
893675,1,37,1703,2018,1,1,66,1,Guilford,TRUE,FALSE
893675,1,37,1703,2018,1,1,66,1,Guilford,TRUE,FALSE
893675,2,37,1703,2018,1,1,0,2,Guilford,TRUE,FALSE
893675,3,37,1703,2018,1,1,27,1,Guilford,TRUE,FALSE
893675,3,37,1703,2018,1,1,27,1,Guilford,TRUE,FALSE
893675,4,37,1703,2018,1,1,67,2,Guilford,FALSE,FALSE
893675,4,37,1703,2018,1,1,67,2,Guilford,FALSE,FALSE
893675,5,37,1703,2018,1,1,25,2,Guilford,TRUE,FALSE
895858,1,37,1803,2018,1,1,30,1,Forsyth,TRUE,FALSE
895858,1,37,1803,2018,1,1,30,1,Forsyth,TRUE,FALSE
895858,2,37,1803,2018,1,1,35,2,Forsyth,TRUE,FALSE
895858,3,37,1803,2018,1,1,1,2,Forsyth,TRUE,FALSE
900842,1,37,1704,2018,1,1,36,2,Guilford,TRUE,FALSE
900842,1,37,1704,2018,1,1,36,2,Guilford,TRUE,FALSE
900842,2,37,1704,2018,1,2,38,1,Guilford,TRUE,FALSE
900842,3,37,1704,2018,1,8,8,2,Guilford,TRUE,FALSE
900842,4,37,1704,2018,1,8,7,2,Guilford,TRUE,FALSE
900842,5,37,1704,2018,1,8,6,1,Guilford,TRUE,FALSE
900842,6,37,1704,2018,1,8,4,2,Guilford,TRUE,FALSE
901771,1,37,1704,2018,1,1,40,2,Guilford,TRUE,FALSE
901771,1,37,1704,2018,1,1,40,2,Guilford,TRUE,FALSE
901771,2,37,1704,2018,1,1,13,1,Guilford,TRUE,FALSE
901771,3,37,1704,2018,1,1,1,2,Guilford,TRUE,FALSE
901771,4,37,1704,2018,1,1,34,1,Guilford,FALSE,TRUE
901771,5,37,1704,2018,1,9,32,2,Guilford,FALSE,TRUE
901771,6,37,1704,2018,1,1,25,1,Guilford,FALSE,FALSE
901771,6,37,1704,2018,1,1,25,1,Guilford,FALSE,FALSE
901771,7,37,1704,2018,1,1,13,1,Guilford,FALSE,TRUE
901771,8,37,1704,2018,1,1,12,2,Guilford,FALSE,TRUE
901771,9,37,1704,2018,1,1,9,1,Guilford,FALSE,TRUE
901771,10,37,1704,2018,1,1,7,2,Guilford,FALSE,TRUE
905049,1,37,1702,2018,1,2,38,2,Guilford,TRUE,TRUE
905049,1,37,1702,2018,1,2,38,2,Guilford,TRUE,TRUE
905049,2,37,1702,2018,1,2,15,2,Guilford,TRUE,TRUE
905049,3,37,1702,2018,1,2,11,2,Guilford,TRUE,TRUE
905049,4,37,1702,2018,1,2,2,1,Guilford,TRUE,TRUE
905120,1,37,1704,2018,1,1,34,1,Guilford,TRUE,FALSE
905120,1,37,1704,2018,1,1,34,1,Guilford,TRUE,FALSE
905120,2,37,1704,2018,1,1,35,2,Guilford,TRUE,FALSE
905120,3,37,1704,2018,1,1,4,1,Guilford,TRUE,FALSE
908695,1,37,1703,2018,1,1,75,2,Guilford,TRUE,FALSE
908695,1,37,1703,2018,1,1,75,2,Guilford,TRUE,FALSE
908695,2,37,1703,2018,1,2,1,1,Guilford,TRUE,FALSE
908695,3,37,1703,2018,1,2,19,2,Guilford,TRUE,FALSE
908695,3,37,1703,2018,1,2,19,2,Guilford,TRUE,FALSE
917144,1,37,1701,2018,1,1,46,1,Guilford,TRUE,FALSE
917144,1,37,1701,2018,1,1,46,1,Guilford,TRUE,FALSE
917144,2,37,1701,2018,1,1,40,2,Guilford,TRUE,FALSE
917144,3,37,1701,2018,1,1,4,2,Guilford,TRUE,FALSE
922868,1,37,1702,2018,1,2,34,2,Guilford,TRUE,FALSE
922868,1,37,1702,2018,1,2,34,2,Guilford,TRUE,FALSE
922868,2,37,1702,2018,1,2,3,1,Guilford,TRUE,FALSE
928451,1,37,1302,2018,1,1,37,2,Durham,TRUE,FALSE
928451,1,37,1302,2018,1,1,37,2,Durham,TRUE,FALSE
928451,2,37,1302,2018,1,1,39,1,Durham,TRUE,FALSE
928451,3,37,1302,2018,1,1,9,1,Durham,TRUE,FALSE
928451,4,37,1302,2018,1,1,6,2,Durham,TRUE,FALSE
928451,5,37,1302,2018,1,1,4,1,Durham,TRUE,FALSE
929133,1,37,1703,2018,1,1,48,1,Guilford,TRUE,FALSE
929133,1,37,1703,2018,1,1,48,1,Guilford,TRUE,FALSE
929133,2,37,1703,2018,1,1,44,2,Guilford,TRUE,FALSE
929133,3,37,1703,2018,1,1,6,1,Guilford,TRUE,FALSE
929133,4,37,1703,2018,1,1,4,2,Guilford,TRUE,FALSE
935673,1,37,1701,2018,1,9,36,1,Guilford,TRUE,TRUE
935673,1,37,1701,2018,1,9,36,1,Guilford,TRUE,TRUE
935673,2,37,1701,2018,1,9,17,2,Guilford,TRUE,TRUE
935673,3,37,1701,2018,1,9,0,1,Guilford,TRUE,TRUE
941944,1,37,1802,2018,1,6,35,2,Forsyth,TRUE,FALSE
941944,1,37,1802,2018,1,6,35,2,Forsyth,TRUE,FALSE
941944,2,37,1802,2018,1,6,36,1,Forsyth,TRUE,FALSE
941944,3,37,1802,2018,1,6,4,2,Forsyth,TRUE,FALSE
943230,1,37,1803,2018,1,6,46,2,Forsyth,TRUE,FALSE
943230,1,37,1803,2018,1,6,46,2,Forsyth,TRUE,FALSE
943230,2,37,1803,2018,1,6,6,1,Forsyth,TRUE,FALSE
943230,3,37,1803,2018,1,6,2,1,Forsyth,TRUE,FALSE
945491,1,37,1302,2018,1,2,44,2,Durham,TRUE,FALSE
945491,1,37,1302,2018,1,2,44,2,Durham,TRUE,FALSE
945491,2,37,1302,2018,1,1,60,1,Durham,TRUE,FALSE
945491,3,37,1302,2018,1,9,7,2,Durham,TRUE,FALSE
945491,4,37,1302,2018,1,9,2,2,Durham,TRUE,FALSE
951217,1,37,1703,2018,1,2,45,1,Guilford,TRUE,FALSE
951217,1,37,1703,2018,1,2,45,1,Guilford,TRUE,FALSE
951217,2,37,1703,2018,1,2,41,2,Guilford,TRUE,FALSE
951217,3,37,1703,2018,1,2,20,1,Guilford,TRUE,FALSE
951217,4,37,1703,2018,1,2,14,1,Guilford,TRUE,FALSE
951217,5,37,1703,2018,1,2,4,1,Guilford,TRUE,FALSE
957120,1,37,1703,2018,1,1,38,2,Guilford,TRUE,FALSE
957120,1,37,1703,2018,1,1,38,2,Guilford,TRUE,FALSE
957120,2,37,1703,2018,1,1,35,1,Guilford,TRUE,FALSE
957120,3,37,1703,2018,1,1,0,2,Guilford,TRUE,FALSE
960287,1,37,1301,2018,1,1,29,2,Durham,TRUE,FALSE
960287,1,37,1301,2018,1,1,29,2,Durham,TRUE,FALSE
960287,2,37,1301,2018,1,1,28,1,Durham,TRUE,FALSE
960287,3,37,1301,2018,1,1,4,2,Durham,TRUE,FALSE
960287,4,37,1301,2018,1,1,2,2,Durham,TRUE,FALSE
960287,5,37,1301,2018,1,1,0,2,Durham,TRUE,FALSE
961152,1,37,1704,2018,1,1,32,1,Guilford,TRUE,FALSE
961152,1,37,1704,2018,1,1,32,1,Guilford,TRUE,FALSE
961152,2,37,1704,2018,1,1,31,2,Guilford,TRUE,FALSE
961152,3,37,1704,2018,1,1,1,1,Guilford,TRUE,FALSE
962332,1,37,1801,2018,1,1,34,1,Forsyth,TRUE,FALSE
962332,1,37,1801,2018,1,1,34,1,Forsyth,TRUE,FALSE
962332,2,37,1801,2018,1,1,34,2,Forsyth,TRUE,FALSE
962332,3,37,1801,2018,1,1,7,1,Forsyth,TRUE,FALSE
962332,4,37,1801,2018,1,1,3,2,Forsyth,TRUE,FALSE
973022,1,37,1302,2018,24,1,41,1,Durham,TRUE,FALSE
973022,1,37,1302,2018,24,1,41,1,Durham,TRUE,FALSE
973022,2,37,1302,2018,1,1,35,2,Durham,TRUE,FALSE
973022,3,37,1302,2018,24,1,9,1,Durham,TRUE,FALSE
973022,4,37,1302,2018,24,1,8,1,Durham,TRUE,FALSE
973022,5,37,1302,2018,24,1,5,2,Durham,TRUE,FALSE
973022,6,37,1302,2018,24,1,4,1,Durham,TRUE,FALSE
975013,1,37,1802,2018,7,8,32,2,Forsyth,TRUE,TRUE
975013,1,37,1802,2018,7,8,32,2,Forsyth,TRUE,TRUE
975013,2,37,1802,2018,7,8,10,1,Forsyth,TRUE,TRUE
975013,3,37,1802,2018,7,8,4,2,Forsyth,TRUE,TRUE
975013,4,37,1802,2018,7,8,2,1,Forsyth,TRUE,TRUE
977188,1,37,1802,2018,1,2,30,2,Forsyth,TRUE,FALSE
977188,1,37,1802,2018,1,2,30,2,Forsyth,TRUE,FALSE
977188,2,37,1802,2018,1,2,34,1,Forsyth,TRUE,FALSE
977188,3,37,1802,2018,1,2,1,1,Forsyth,TRUE,FALSE
977188,4,37,1802,2018,1,2,0,1,Forsyth,TRUE,FALSE
979155,1,37,1702,2018,1,2,23,2,Guilford,TRUE,TRUE
979155,1,37,1702,2018,1,2,23,2,Guilford,TRUE,TRUE
979155,2,37,1702,2018,1,2,2,2,Guilford,TRUE,TRUE
981205,1,37,1803,2018,1,1,35,2,Forsyth,TRUE,FALSE
981205,1,37,1803,2018,1,1,35,2,Forsyth,TRUE,FALSE
981205,2,37,1803,2018,1,1,34,1,Forsyth,TRUE,FALSE
981205,3,37,1803,2018,1,1,3,1,Forsyth,TRUE,FALSE
981205,4,37,1803,2018,1,1,1,1,Forsyth,TRUE,FALSE
984142,1,37,1801,2018,1,2,32,2,Forsyth,TRUE,FALSE
984142,1,37,1801,2018,1,2,32,2,Forsyth,TRUE,FALSE
984142,2,37,1801,2018,1,2,15,1,Forsyth,TRUE,FALSE
984142,3,37,1801,2018,1,2,15,1,Forsyth,TRUE,FALSE
984142,4,37,1801,2018,1,2,4,1,Forsyth,TRUE,FALSE
984142,5,37,1801,2018,1,2,17,1,Forsyth,TRUE,FALSE
984811,1,37,1803,2018,1,1,35,1,Forsyth,TRUE,FALSE
984811,1,37,1803,2018,1,1,35,1,Forsyth,TRUE,FALSE
984811,2,37,1803,2018,1,1,33,2,Forsyth,TRUE,FALSE
984811,3,37,1803,2018,1,1,1,2,Forsyth,TRUE,FALSE
988228,1,37,1704,2018,1,9,38,2,Guilford,TRUE,FALSE
988228,1,37,1704,2018,1,9,38,2,Guilford,TRUE,FALSE
988228,2,37,1704,2018,1,9,13,2,Guilford,TRUE,FALSE
988228,3,37,1704,2018,1,9,12,1,Guilford,TRUE,FALSE
988228,4,37,1704,2018,1,9,3,2,Guilford,TRUE,FALSE
988228,5,37,1704,2018,1,2,30,1,Guilford,TRUE,FALSE
988228,5,37,1704,2018,1,2,30,1,Guilford,TRUE,FALSE
992294,1,37,1802,2018,1,1,29,2,Forsyth,TRUE,FALSE
992294,1,37,1802,2018,1,1,29,2,Forsyth,TRUE,FALSE
992294,2,37,1802,2018,1,1,29,1,Forsyth,TRUE,FALSE
992294,3,37,1802,2018,1,1,1,2,Forsyth,TRUE,FALSE
993861,1,37,1701,2018,1,1,34,2,Guilford,TRUE,FALSE
993861,1,37,1701,2018,1,1,34,2,Guilford,TRUE,FALSE
993861,2,37,1701,2018,1,1,35,1,Guilford,TRUE,FALSE
993861,3,37,1701,2018,1,1,3,2,Guilford,TRUE,FALSE
994264,1,37,1704,2018,1,1,28,1,Guilford,TRUE,FALSE
994264,1,37,1704,2018,1,1,28,1,Guilford,TRUE,FALSE
994264,2,37,1704,2018,1,1,30,2,Guilford,TRUE,FALSE
994264,3,37,1704,2018,1,1,6,2,Guilford,TRUE,FALSE
994264,4,37,1704,2018,1,1,3,2,Guilford,TRUE,FALSE
999356,1,37,1302,2018,1,1,35,1,Durham,TRUE,FALSE
999356,1,37,1302,2018,1,1,35,1,Durham,TRUE,FALSE
999356,2,37,1302,2018,1,1,30,2,Durham,TRUE,FALSE
999356,3,37,1302,2018,1,1,3,1,Durham,TRUE,FALSE
999356,4,37,1302,2018,1,1,1,2,Durham,TRUE,FALSE
1003491,1,37,1802,2018,1,1,23,2,Forsyth,TRUE,FALSE
1003491,1,37,1802,2018,1,1,23,2,Forsyth,TRUE,FALSE
1003491,2,37,1802,2018,1,2,2,1,Forsyth,TRUE,FALSE
1005877,1,37,1301,2018,1,1,31,1,Durham,TRUE,FALSE
1005877,1,37,1301,2018,1,1,31,1,Durham,TRUE,FALSE
1005877,2,37,1301,2018,1,1,29,2,Durham,TRUE,FALSE
1005877,3,37,1301,2018,1,1,2,1,Durham,TRUE,FALSE
1005877,4,37,1301,2018,1,1,1,1,Durham,TRUE,FALSE
1006403,1,37,1703,2018,1,1,32,1,Guilford,TRUE,TRUE
1006403,1,37,1703,2018,1,1,32,1,Guilford,TRUE,TRUE
1006403,2,37,1703,2018,1,1,3,2,Guilford,TRUE,TRUE
1006403,3,37,1703,2018,1,1,25,2,Guilford,TRUE,TRUE
1008803,1,37,1803,2018,1,1,30,1,Forsyth,TRUE,TRUE
1008803,1,37,1803,2018,1,1,30,1,Forsyth,TRUE,TRUE
1008803,2,37,1803,2018,1,1,29,2,Forsyth,TRUE,TRUE
1008803,3,37,1803,2018,1,1,5,1,Forsyth,TRUE,TRUE
1008803,4,37,1803,2018,1,1,3,1,Forsyth,TRUE,TRUE
1008803,5,37,1803,2018,1,1,0,1,Forsyth,TRUE,TRUE
1011257,1,37,1802,2018,2,1,38,2,Forsyth,TRUE,TRUE
1011257,1,37,1802,2018,2,1,38,2,Forsyth,TRUE,TRUE
1011257,2,37,1802,2018,2,1,19,1,Forsyth,TRUE,TRUE
1011257,3,37,1802,2018,2,1,18,1,Forsyth,TRUE,TRUE
1011257,4,37,1802,2018,2,1,16,2,Forsyth,TRUE,TRUE
1011257,5,37,1802,2018,2,1,4,1,Forsyth,TRUE,TRUE
1011455,1,37,1701,2018,1,1,32,1,Guilford,TRUE,FALSE
1011455,1,37,1701,2018,1,1,32,1,Guilford,TRUE,FALSE
1011455,2,37,1701,2018,1,1,28,2,Guilford,TRUE,FALSE
1011455,3,37,1701,2018,1,1,1,2,Guilford,TRUE,FALSE
1012526,1,37,1703,2018,1,1,34,2,Guilford,TRUE,TRUE
1012526,1,37,1703,2018,1,1,34,2,Guilford,TRUE,TRUE
1012526,2,37,1703,2018,1,1,37,1,Guilford,TRUE,TRUE
1012526,3,37,1703,2018,1,1,3,1,Guilford,TRUE,TRUE
1015598,1,37,1704,2018,3,1,42,2,Guilford,TRUE,FALSE
1015598,1,37,1704,2018,3,1,42,2,Guilford,TRUE,FALSE
1015598,2,37,1704,2018,3,1,16,2,Guilford,TRUE,FALSE
1015598,3,37,1704,2018,3,1,9,1,Guilford,TRUE,FALSE
1015598,4,37,1704,2018,3,1,4,2,Guilford,TRUE,FALSE
1023040,1,37,1702,2018,1,2,33,2,Guilford,TRUE,TRUE
1023040,1,37,1702,2018,1,2,33,2,Guilford,TRUE,TRUE
1023040,2,37,1702,2018,1,2,12,2,Guilford,TRUE,TRUE
1023040,3,37,1702,2018,1,2,11,1,Guilford,TRUE,TRUE
1023040,4,37,1702,2018,1,2,4,2,Guilford,TRUE,TRUE
1023784,1,37,1704,2018,2,1,46,1,Guilford,TRUE,FALSE
1023784,1,37,1704,2018,2,1,46,1,Guilford,TRUE,FALSE
1023784,2,37,1704,2018,2,1,36,2,Guilford,TRUE,FALSE
1023784,3,37,1704,2018,2,1,10,1,Guilford,TRUE,FALSE
1023784,4,37,1704,2018,2,1,3,2,Guilford,TRUE,FALSE
